PLAYER_ID,NAME,AGE,TEAM,FGA,3PA,3P_PCT,SEASON,SHOT_FREQUENCY_PCT,TEAM_ID,LEFT_CORNER_3_FGM,LEFT_CORNER_3_FGA,LEFT_CORNER_3_PCT,RIGHT_CORNER_3_FGM,RIGHT_CORNER_3_FGA,RIGHT_CORNER_3_PCT,ABOVE_THE_BREAK_3_FGM,ABOVE_THE_BREAK_3_FGA,ABOVE_BREAK_3_PCT,CORNER_3_FGM,CORNER_3_FGA,CORNER_3_PCT
101162,Marcin Gortat,34.0,WAS,560,0,0.0,2017-18,0.0,1610612764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201158,Marco Belinelli,32.0,PHI,764,395,0.377,2017-18,0.5170157068062827,1610612755,10.0,29.0,0.345,13.0,32.0,0.406,126.0,332.0,0.38,23.0,61.0,0.377
1627875,Marcus Georges-Hunt,24.0,MIN,48,15,0.267,2017-18,0.3125,1610612750,1.0,3.0,0.333,1.0,1.0,1.0,2.0,11.0,0.182,2.0,4.0,0.5
202694,Marcus Morris Sr.,28.0,BOS,611,234,0.368,2017-18,0.3829787234042553,1610612738,7.0,21.0,0.333,7.0,20.0,0.35,72.0,184.0,0.391,14.0,41.0,0.341
1627779,Marcus Paige,24.0,CHA,14,8,0.25,2017-18,0.5714285714285714,1610612766,1.0,2.0,0.5,1.0,2.0,0.5,0.0,4.0,0.0,2.0,4.0,0.5
203935,Marcus Smart,24.0,BOS,515,249,0.301,2017-18,0.4834951456310679,1610612738,3.0,17.0,0.176,8.0,20.0,0.4,64.0,208.0,0.308,11.0,37.0,0.297
201596,Mario Chalmers,32.0,MEM,443,191,0.277,2017-18,0.4311512415349887,1610612763,5.0,20.0,0.25,8.0,22.0,0.364,40.0,141.0,0.284,13.0,42.0,0.31
1626209,Mario Hezonja,23.0,ORL,617,267,0.337,2017-18,0.4327390599675851,1610612753,5.0,21.0,0.238,7.0,19.0,0.368,78.0,227.0,0.344,12.0,40.0,0.3
203900,Markel Brown,26.0,HOU,7,5,0.2,2017-18,0.7142857142857143,1610612745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,0.0,0.0
1628365,Markelle Fultz,20.0,PHI,111,1,0.0,2017-18,0.009009009009009,1610612755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
202693,Markieff Morris,28.0,WAS,687,207,0.367,2017-18,0.3013100436681222,1610612764,15.0,36.0,0.417,6.0,25.0,0.24,55.0,141.0,0.39,21.0,61.0,0.344
1627737,Marquese Chriss,20.0,PHX,477,190,0.295,2017-18,0.3983228511530398,1610612756,9.0,38.0,0.237,5.0,19.0,0.263,42.0,134.0,0.313,14.0,57.0,0.246
203104,Marquis Teague,25.0,MEM,16,4,0.25,2017-18,0.25,1610612763,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0
201578,Marreese Speights,30.0,ORL,349,233,0.369,2017-18,0.667621776504298,1610612753,4.0,7.0,0.571,3.0,6.0,0.5,79.0,220.0,0.359,7.0,13.0,0.538
1627850,Marshall Plumlee,25.0,MIL,3,0,0.0,2017-18,0.0,1610612749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101107,Marvin Williams,32.0,CHA,563,305,0.413,2017-18,0.5417406749555951,1610612766,17.0,49.0,0.347,16.0,36.0,0.444,93.0,220.0,0.423,33.0,85.0,0.388
203486,Mason Plumlee,28.0,DEN,368,1,0.0,2017-18,0.0027173913043478,1610612743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1627856,Matt Costello,24.0,SAS,4,0,0.0,2017-18,0.0,1610612759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628475,Matt Williams Jr.,24.0,MIA,6,5,0.2,2017-18,0.8333333333333334,1610612748,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,1.0,0.0
203521,Matthew Dellavedova,27.0,MIL,152,78,0.372,2017-18,0.5131578947368421,1610612749,1.0,4.0,0.25,4.0,7.0,0.571,24.0,66.0,0.364,5.0,11.0,0.455
203090,Maurice Harkless,25.0,POR,297,118,0.415,2017-18,0.3973063973063973,1610612757,13.0,26.0,0.5,9.0,29.0,0.31,27.0,63.0,0.429,22.0,55.0,0.4
1628467,Maxi Kleber,26.0,DAL,309,128,0.313,2017-18,0.4142394822006472,1610612742,7.0,28.0,0.25,12.0,24.0,0.5,21.0,75.0,0.28,19.0,52.0,0.365
203086,Meyers Leonard,26.0,POR,78,26,0.423,2017-18,0.3333333333333333,1610612757,2.0,3.0,0.667,0.0,1.0,0.0,9.0,22.0,0.409,2.0,4.0,0.5
201563,Michael Beasley,29.0,NYK,807,86,0.395,2017-18,0.1065675340768277,1610612752,4.0,12.0,0.333,3.0,13.0,0.231,27.0,60.0,0.45,7.0,25.0,0.28
203487,Michael Carter-Williams,26.0,CHA,229,59,0.237,2017-18,0.2576419213973799,1610612766,1.0,14.0,0.071,4.0,9.0,0.444,9.0,35.0,0.257,5.0,23.0,0.217
203077,Michael Kidd-Gilchrist,24.0,CHA,560,2,0.0,2017-18,0.0035714285714285,1610612766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201144,Mike Conley,30.0,MEM,168,77,0.312,2017-18,0.4583333333333333,1610612763,1.0,5.0,0.2,0.0,3.0,0.0,23.0,69.0,0.333,1.0,8.0,0.125
1628455,Mike James,27.0,NOP,321,98,0.265,2017-18,0.3052959501557632,1610612740,4.0,8.0,0.5,2.0,3.0,0.667,20.0,86.0,0.233,6.0,11.0,0.545
203488,Mike Muscala,26.0,ATL,312,167,0.371,2017-18,0.5352564102564102,1610612737,16.0,34.0,0.471,11.0,22.0,0.5,35.0,111.0,0.315,27.0,56.0,0.482
203118,Mike Scott,29.0,WAS,524,163,0.405,2017-18,0.3110687022900763,1610612764,11.0,23.0,0.478,8.0,20.0,0.4,47.0,119.0,0.395,19.0,43.0,0.442
203101,Miles Plumlee,29.0,ATL,180,0,0.0,2017-18,0.0,1610612737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628462,Milos Teodosic,31.0,LAC,360,232,0.379,2017-18,0.6444444444444445,1610612746,2.0,11.0,0.182,6.0,9.0,0.667,80.0,212.0,0.377,8.0,20.0,0.4
1628495,Milton Doyle,24.0,BKN,47,23,0.174,2017-18,0.4893617021276595,1610612751,1.0,3.0,0.333,0.0,1.0,0.0,3.0,19.0,0.158,1.0,4.0,0.25
1627851,Mindaugas Kuzminskas,28.0,NYK,2,0,0.0,2017-18,0.0,1610612752,,,,,,,0.0,0.0,0.0,,,
203141,Mirza Teletovic,32.0,MIL,57,45,0.467,2017-18,0.7894736842105263,1610612749,3.0,6.0,0.5,0.0,0.0,0.0,18.0,39.0,0.462,3.0,6.0,0.5
1628420,Monte Morris,23.0,DEN,6,1,0.0,2017-18,0.1666666666666666,1610612743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626149,Montrezl Harrell,24.0,LAC,548,7,0.143,2017-18,0.0127737226277372,1610612746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.167,0.0,0.0,0.0
1627988,Myke Henry,25.0,MEM,109,58,0.328,2017-18,0.5321100917431193,1610612763,3.0,8.0,0.375,7.0,13.0,0.538,9.0,37.0,0.243,10.0,21.0,0.476
1626167,Myles Turner,22.0,IND,639,157,0.357,2017-18,0.245696400625978,1610612754,1.0,8.0,0.125,3.0,6.0,0.5,52.0,142.0,0.366,4.0,14.0,0.286
203489,Nate Wolters,27.0,UTA,6,0,0.0,2017-18,0.0,1610612762,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
1628513,Naz Mitrou-Long,24.0,UTA,1,1,1.0,2017-18,1.0,1610612762,,,,,,,1.0,1.0,1.0,,,
202357,Nemanja Bjelica,30.0,MIN,371,183,0.415,2017-18,0.4932614555256064,1610612750,11.0,24.0,0.458,7.0,23.0,0.304,58.0,136.0,0.426,18.0,47.0,0.383
2403,Nene,35.0,HOU,239,2,0.0,2017-18,0.00836820083682,1610612745,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
203457,Nerlens Noel,24.0,DAL,105,1,0.0,2017-18,0.0095238095238095,1610612742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2555,Nick Collison,37.0,OKC,19,0,0.0,2017-18,0.0,1610612760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201156,Nick Young,33.0,GSW,488,326,0.377,2017-18,0.6680327868852459,1610612744,20.0,64.0,0.313,17.0,34.0,0.5,86.0,227.0,0.379,37.0,98.0,0.378
201587,Nicolas Batum,29.0,CHA,650,274,0.336,2017-18,0.4215384615384615,1610612766,6.0,19.0,0.316,3.0,12.0,0.25,83.0,242.0,0.343,9.0,31.0,0.29
1627852,Nicolas Brussino,25.0,ATL,2,2,0.0,2017-18,1.0,1610612737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1628502,Nigel Hayes-Davis,23.0,SAC,33,16,0.25,2017-18,0.4848484848484848,1610612758,2.0,7.0,0.286,2.0,2.0,1.0,0.0,7.0,0.0,4.0,9.0,0.444
203917,Nik Stauskas,24.0,BKN,154,100,0.4,2017-18,0.6493506493506493,1610612751,5.0,12.0,0.417,2.0,3.0,0.667,33.0,84.0,0.393,7.0,15.0,0.467
203999,Nikola Jokić,23.0,DEN,1010,280,0.396,2017-18,0.2772277227722772,1610612743,4.0,10.0,0.4,8.0,11.0,0.727,98.0,255.0,0.384,12.0,21.0,0.571
202703,Nikola Mirotic,27.0,NOP,684,358,0.377,2017-18,0.5233918128654971,1610612740,17.0,45.0,0.378,11.0,24.0,0.458,107.0,289.0,0.37,28.0,69.0,0.406
202696,Nikola Vučević,27.0,ORL,840,204,0.314,2017-18,0.2428571428571428,1610612753,0.0,1.0,0.0,1.0,1.0,1.0,62.0,200.0,0.31,1.0,2.0,0.5
203943,Noah Vonleh,22.0,CHI,234,66,0.303,2017-18,0.282051282051282,1610612741,0.0,5.0,0.0,1.0,1.0,1.0,19.0,60.0,0.317,1.0,6.0,0.167
1626181,Norman Powell,25.0,TOR,374,186,0.285,2017-18,0.4973262032085561,1610612761,7.0,44.0,0.159,12.0,22.0,0.545,34.0,120.0,0.283,19.0,66.0,0.288
1628384,OG Anunoby,20.0,TOR,346,197,0.371,2017-18,0.569364161849711,1610612761,21.0,55.0,0.382,26.0,52.0,0.5,25.0,88.0,0.284,47.0,107.0,0.439
1627855,Okaro White,25.0,CLE,16,11,0.364,2017-18,0.6875,1610612739,1.0,4.0,0.25,0.0,0.0,0.0,3.0,7.0,0.429,1.0,4.0,0.25
204179,Omari Johnson,29.0,MEM,21,12,0.333,2017-18,0.5714285714285714,1610612763,1.0,1.0,1.0,0.0,2.0,0.0,3.0,9.0,0.333,1.0,3.0,0.333
201600,Omer Asik,31.0,CHI,22,0,0.0,2017-18,0.0,1610612741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201956,Omri Casspi,30.0,GSW,207,22,0.455,2017-18,0.1062801932367149,1610612744,2.0,2.0,1.0,2.0,3.0,0.667,6.0,16.0,0.375,4.0,5.0,0.8
203490,Otto Porter Jr.,25.0,WAS,885,313,0.441,2017-18,0.3536723163841808,1610612764,12.0,29.0,0.414,16.0,34.0,0.471,110.0,247.0,0.445,28.0,63.0,0.444
200782,P.J. Tucker,33.0,HOU,441,310,0.371,2017-18,0.7029478458049887,1610612745,50.0,117.0,0.427,33.0,89.0,0.371,32.0,104.0,0.308,83.0,206.0,0.403
1628408,PJ Dozier,21.0,OKC,2,0,0.0,2017-18,0.0,1610612760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627783,Pascal Siakam,24.0,TOR,498,132,0.22,2017-18,0.2650602409638554,1610612761,9.0,39.0,0.231,10.0,32.0,0.313,10.0,59.0,0.169,19.0,71.0,0.268
1626192,Pat Connaughton,25.0,POR,390,210,0.352,2017-18,0.5384615384615384,1610612757,4.0,19.0,0.211,6.0,23.0,0.261,64.0,167.0,0.383,10.0,42.0,0.238
201976,Patrick Beverley,29.0,LAC,119,60,0.4,2017-18,0.5042016806722689,1610612746,2.0,9.0,0.222,1.0,2.0,0.5,21.0,49.0,0.429,3.0,11.0,0.273
1627775,Patrick McCaw,22.0,GSW,225,80,0.238,2017-18,0.3555555555555555,1610612744,5.0,10.0,0.5,5.0,12.0,0.417,9.0,57.0,0.158,10.0,22.0,0.455
202335,Patrick Patterson,29.0,OKC,266,171,0.386,2017-18,0.6428571428571429,1610612760,12.0,32.0,0.375,17.0,42.0,0.405,37.0,97.0,0.381,29.0,74.0,0.392
201988,Patty Mills,29.0,SAS,682,414,0.372,2017-18,0.6070381231671554,1610612759,16.0,36.0,0.444,12.0,26.0,0.462,125.0,349.0,0.358,28.0,62.0,0.452
2200,Pau Gasol,37.0,SAS,627,120,0.358,2017-18,0.1913875598086124,1610612759,6.0,20.0,0.3,7.0,19.0,0.368,30.0,81.0,0.37,13.0,39.0,0.333
202331,Paul George,28.0,OKC,1340,609,0.401,2017-18,0.4544776119402985,1610612760,20.0,45.0,0.444,35.0,80.0,0.438,189.0,480.0,0.394,55.0,125.0,0.44
200794,Paul Millsap,33.0,DEN,435,113,0.345,2017-18,0.2597701149425287,1610612743,8.0,11.0,0.727,3.0,10.0,0.3,28.0,91.0,0.308,11.0,21.0,0.524
1627835,Paul Zipser,24.0,CHI,234,110,0.336,2017-18,0.4700854700854701,1610612741,6.0,17.0,0.353,3.0,6.0,0.5,28.0,87.0,0.322,9.0,23.0,0.391
203112,Quincy Acy,27.0,BKN,365,292,0.349,2017-18,0.8,1610612751,27.0,60.0,0.45,10.0,32.0,0.313,65.0,199.0,0.327,37.0,92.0,0.402
202347,Quincy Pondexter,30.0,CHI,49,22,0.136,2017-18,0.4489795918367347,1610612741,1.0,4.0,0.25,0.0,2.0,0.0,2.0,15.0,0.133,1.0,6.0,0.167
1626188,Quinn Cook,25.0,GSW,252,104,0.442,2017-18,0.4126984126984127,1610612744,6.0,10.0,0.6,2.0,8.0,0.25,37.0,84.0,0.44,8.0,18.0,0.444
1626154,RJ Hunter,24.0,HOU,20,14,0.214,2017-18,0.7,1610612745,1.0,1.0,1.0,0.0,1.0,0.0,2.0,12.0,0.167,1.0,2.0,0.5
200765,Rajon Rondo,32.0,NOP,494,150,0.333,2017-18,0.3036437246963562,1610612740,6.0,30.0,0.2,12.0,35.0,0.343,32.0,85.0,0.376,18.0,65.0,0.277
201196,Ramon Sessions,32.0,WAS,117,26,0.308,2017-18,0.2222222222222222,1610612764,2.0,5.0,0.4,1.0,4.0,0.25,5.0,17.0,0.294,3.0,9.0,0.333
1626173,Rashad Vaughn,21.0,ORL,56,37,0.378,2017-18,0.6607142857142857,1610612753,3.0,6.0,0.5,3.0,4.0,0.75,8.0,27.0,0.296,6.0,10.0,0.6
203526,Raul Neto,26.0,UTA,151,47,0.404,2017-18,0.3112582781456953,1610612762,4.0,10.0,0.4,3.0,4.0,0.75,12.0,28.0,0.429,7.0,14.0,0.5
101109,Raymond Felton,34.0,OKC,552,230,0.352,2017-18,0.4166666666666667,1610612760,5.0,14.0,0.357,15.0,28.0,0.536,61.0,178.0,0.343,20.0,42.0,0.476
203493,Reggie Bullock Jr.,27.0,DET,546,281,0.445,2017-18,0.5146520146520146,1610612765,16.0,35.0,0.457,18.0,43.0,0.419,91.0,202.0,0.45,34.0,78.0,0.436
203687,Reggie Hearn,26.0,DET,2,2,0.5,2017-18,1.0,1610612765,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
202704,Reggie Jackson,28.0,DET,577,169,0.308,2017-18,0.292894280762565,1610612765,6.0,13.0,0.462,4.0,12.0,0.333,42.0,140.0,0.3,10.0,25.0,0.4
2210,Richard Jefferson,38.0,DEN,27,7,0.286,2017-18,0.2592592592592592,1610612743,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.286,0.0,0.0,0.0
1626158,Richaun Holmes,24.0,PHI,241,31,0.129,2017-18,0.1286307053941908,1610612755,0.0,2.0,0.0,0.0,1.0,0.0,4.0,27.0,0.148,0.0,3.0,0.0
201937,Ricky Rubio,27.0,UTA,827,273,0.352,2017-18,0.3301088270858525,1610612762,21.0,50.0,0.42,8.0,29.0,0.276,67.0,194.0,0.345,29.0,79.0,0.367
203496,Robert Covington,27.0,PHI,836,550,0.369,2017-18,0.6578947368421053,1610612755,11.0,39.0,0.282,13.0,24.0,0.542,179.0,483.0,0.371,24.0,63.0,0.381
201577,Robin Lopez,30.0,CHI,645,14,0.286,2017-18,0.0217054263565891,1610612741,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.286,0.0,0.0,0.0
203918,Rodney Hood,25.0,CLE,751,333,0.381,2017-18,0.4434087882822903,1610612739,11.0,33.0,0.333,12.0,24.0,0.5,104.0,274.0,0.38,23.0,57.0,0.404
203585,Rodney McGruder,26.0,MIA,73,35,0.429,2017-18,0.4794520547945205,1610612748,2.0,10.0,0.2,6.0,13.0,0.462,7.0,12.0,0.583,8.0,23.0,0.348
1628681,Rodney Purvis,24.0,ORL,107,52,0.25,2017-18,0.4859813084112149,1610612753,3.0,10.0,0.3,0.0,5.0,0.0,10.0,36.0,0.278,3.0,15.0,0.2
1627758,Ron Baker,25.0,NYK,59,33,0.333,2017-18,0.559322033898305,1610612752,2.0,6.0,0.333,2.0,5.0,0.4,7.0,22.0,0.318,4.0,11.0,0.364
1626178,Rondae Hollis-Jefferson,23.0,BKN,724,54,0.241,2017-18,0.074585635359116,1610612751,6.0,19.0,0.316,3.0,10.0,0.3,4.0,23.0,0.174,9.0,29.0,0.31
1626220,Royce O'Neale,25.0,UTA,284,118,0.356,2017-18,0.4154929577464789,1610612762,13.0,31.0,0.419,10.0,26.0,0.385,19.0,58.0,0.328,23.0,57.0,0.404
200752,Rudy Gay,31.0,SAS,537,118,0.314,2017-18,0.2197392923649906,1610612759,6.0,16.0,0.375,3.0,13.0,0.231,28.0,83.0,0.337,9.0,29.0,0.31
203497,Rudy Gobert,26.0,UTA,444,0,0.0,2017-18,0.0,1610612762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201566,Russell Westbrook,29.0,OKC,1687,326,0.298,2017-18,0.1932424422050978,1610612760,4.0,9.0,0.444,2.0,10.0,0.2,90.0,305.0,0.295,6.0,19.0,0.316
201583,Ryan Anderson,30.0,HOU,480,339,0.386,2017-18,0.70625,1610612745,5.0,16.0,0.313,10.0,21.0,0.476,116.0,302.0,0.384,15.0,37.0,0.405
1627853,Ryan Arcidiacono,24.0,CHI,41,31,0.29,2017-18,0.7560975609756098,1610612741,4.0,6.0,0.667,3.0,5.0,0.6,2.0,19.0,0.105,7.0,11.0,0.636
1626257,Salah Mejri,32.0,DAL,137,3,0.0,2017-18,0.0218978102189781,1610612742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1626155,Sam Dekker,24.0,LAC,259,60,0.167,2017-18,0.2316602316602316,1610612746,1.0,8.0,0.125,2.0,9.0,0.222,7.0,42.0,0.167,3.0,17.0,0.176
203816,Scotty Hopson,28.0,DAL,1,0,0.0,2017-18,0.0,1610612742,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
203930,Sean Kilpatrick,28.0,CHI,294,144,0.319,2017-18,0.4897959183673469,1610612741,7.0,27.0,0.259,7.0,16.0,0.438,32.0,99.0,0.323,14.0,43.0,0.326
1628400,Semi Ojeleye,23.0,BOS,188,125,0.32,2017-18,0.6648936170212766,1610612738,8.0,26.0,0.308,15.0,36.0,0.417,17.0,63.0,0.27,23.0,62.0,0.371
201586,Serge Ibaka,28.0,TOR,784,297,0.36,2017-18,0.3788265306122449,1610612761,12.0,29.0,0.414,8.0,16.0,0.5,86.0,251.0,0.343,20.0,45.0,0.444
203498,Shabazz Muhammad,25.0,MIL,188,27,0.259,2017-18,0.1436170212765957,1610612749,4.0,8.0,0.5,0.0,2.0,0.0,3.0,17.0,0.176,4.0,10.0,0.4
203894,Shabazz Napier,26.0,POR,531,218,0.376,2017-18,0.4105461393596987,1610612757,8.0,26.0,0.308,6.0,9.0,0.667,68.0,183.0,0.372,14.0,35.0,0.4
203499,Shane Larkin,25.0,BOS,219,86,0.36,2017-18,0.3926940639269406,1610612738,5.0,9.0,0.556,1.0,4.0,0.25,25.0,73.0,0.342,6.0,13.0,0.462
1627885,Shaquille Harrison,24.0,PHX,124,26,0.231,2017-18,0.2096774193548387,1610612756,3.0,4.0,0.75,0.0,4.0,0.0,3.0,17.0,0.176,3.0,8.0,0.375
2733,Shaun Livingston,32.0,GSW,343,5,0.0,2017-18,0.0145772594752186,1610612744,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
202714,Shelvin Mack,28.0,ORL,414,139,0.345,2017-18,0.3357487922705314,1610612753,5.0,11.0,0.455,3.0,8.0,0.375,40.0,119.0,0.336,8.0,19.0,0.421
1628414,Sindarius Thornwell,23.0,LAC,233,61,0.377,2017-18,0.2618025751072961,1610612746,7.0,16.0,0.438,5.0,13.0,0.385,11.0,29.0,0.379,12.0,29.0,0.414
1627746,Skal Labissiere,22.0,SAC,458,51,0.353,2017-18,0.111353711790393,1610612758,0.0,0.0,0.0,3.0,3.0,1.0,15.0,47.0,0.319,3.0,3.0,1.0
203524,Solomon Hill,27.0,NOP,41,21,0.19,2017-18,0.5121951219512195,1610612740,1.0,3.0,0.333,0.0,1.0,0.0,3.0,16.0,0.188,1.0,4.0,0.25
203915,Spencer Dinwiddie,25.0,BKN,838,433,0.326,2017-18,0.5167064439140812,1610612751,0.0,10.0,0.0,14.0,33.0,0.424,127.0,389.0,0.326,14.0,43.0,0.326
1626169,Stanley Johnson,22.0,DET,560,234,0.286,2017-18,0.4178571428571428,1610612765,7.0,24.0,0.292,16.0,52.0,0.308,44.0,153.0,0.288,23.0,76.0,0.303
201939,Stephen Curry,30.0,GSW,864,501,0.423,2017-18,0.5798611111111112,1610612744,16.0,45.0,0.356,10.0,29.0,0.345,186.0,419.0,0.444,26.0,74.0,0.351
1628425,Sterling Brown,23.0,MIL,205,91,0.352,2017-18,0.4439024390243902,1610612749,9.0,24.0,0.375,6.0,17.0,0.353,17.0,49.0,0.347,15.0,41.0,0.366
203500,Steven Adams,24.0,OKC,712,2,0.0,2017-18,0.0028089887640449,1610612760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628388,T.J. Leaf,21.0,IND,136,42,0.429,2017-18,0.3088235294117647,1610612754,1.0,7.0,0.143,4.0,7.0,0.571,13.0,28.0,0.464,5.0,14.0,0.357
204456,T.J. McConnell,26.0,PHI,421,62,0.435,2017-18,0.1472684085510688,1610612755,3.0,8.0,0.375,11.0,16.0,0.688,13.0,34.0,0.382,14.0,24.0,0.583
203933,T.J. Warren,24.0,PHX,1063,90,0.222,2017-18,0.0846660395108184,1610612756,5.0,22.0,0.227,3.0,15.0,0.2,12.0,53.0,0.226,8.0,37.0,0.216
201959,Taj Gibson,33.0,MIN,737,35,0.2,2017-18,0.0474898236092265,1610612750,5.0,19.0,0.263,2.0,9.0,0.222,0.0,6.0,0.0,7.0,28.0,0.25
204028,Tarik Black,26.0,HOU,127,11,0.091,2017-18,0.0866141732283464,1610612745,0.0,2.0,0.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,3.0,0.333
1627752,Taurean Prince,24.0,ATL,975,457,0.385,2017-18,0.4687179487179487,1610612737,24.0,56.0,0.429,28.0,51.0,0.549,124.0,349.0,0.355,52.0,107.0,0.486
1628390,Terrance Ferguson,20.0,OKC,169,120,0.333,2017-18,0.7100591715976331,1610612760,19.0,36.0,0.528,7.0,26.0,0.269,14.0,58.0,0.241,26.0,62.0,0.419
203082,Terrence Ross,27.0,ORL,191,93,0.323,2017-18,0.4869109947643979,1610612753,7.0,11.0,0.636,4.0,9.0,0.444,19.0,70.0,0.271,11.0,20.0,0.55
1626179,Terry Rozier,24.0,BOS,800,402,0.381,2017-18,0.5025,1610612738,20.0,43.0,0.465,4.0,24.0,0.167,128.0,331.0,0.387,24.0,67.0,0.358
200757,Thabo Sefolosha,34.0,UTA,240,84,0.381,2017-18,0.35,1610612762,12.0,28.0,0.429,9.0,18.0,0.5,10.0,37.0,0.27,21.0,46.0,0.457
201152,Thaddeus Young,30.0,IND,864,181,0.32,2017-18,0.2094907407407407,1610612754,14.0,40.0,0.35,5.0,20.0,0.25,39.0,119.0,0.328,19.0,60.0,0.317
1628418,Thomas Bryant,20.0,LAL,21,10,0.1,2017-18,0.4761904761904761,1610612747,0.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0.143,0.0,3.0,0.0
1627748,Thon Maker,21.0,MIL,316,104,0.298,2017-18,0.3291139240506329,1610612749,5.0,10.0,0.5,11.0,37.0,0.297,15.0,55.0,0.273,16.0,47.0,0.34
204025,Tim Frazier,27.0,WAS,172,56,0.304,2017-18,0.3255813953488372,1610612764,1.0,2.0,0.5,0.0,1.0,0.0,16.0,53.0,0.302,1.0,3.0,0.333
203501,Tim Hardaway Jr.,26.0,NYK,856,410,0.317,2017-18,0.4789719626168224,1610612752,11.0,26.0,0.423,9.0,28.0,0.321,110.0,354.0,0.311,20.0,54.0,0.37
1627817,Tim Quarterman,23.0,HOU,3,2,0.0,2017-18,0.6666666666666666,1610612745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
202389,Timofey Mozgov,31.0,BKN,93,18,0.222,2017-18,0.1935483870967742,1610612751,1.0,7.0,0.143,3.0,8.0,0.375,0.0,2.0,0.0,4.0,15.0,0.267
1627789,Timothe Luwawu-Cabarrot,23.0,PHI,267,158,0.335,2017-18,0.5917602996254682,1610612755,8.0,27.0,0.296,9.0,23.0,0.391,36.0,108.0,0.333,17.0,50.0,0.34
202699,Tobias Harris,25.0,LAC,1221,445,0.411,2017-18,0.3644553644553644,1610612746,21.0,48.0,0.438,28.0,58.0,0.483,134.0,337.0,0.398,49.0,106.0,0.462
203107,Tomas Satoransky,26.0,WAS,384,101,0.465,2017-18,0.2630208333333333,1610612764,3.0,11.0,0.273,18.0,31.0,0.581,26.0,57.0,0.456,21.0,42.0,0.5
2754,Tony Allen,36.0,NOP,91,12,0.333,2017-18,0.1318681318681318,1610612740,2.0,2.0,1.0,1.0,2.0,0.5,1.0,7.0,0.143,3.0,4.0,0.75
1628396,Tony Bradley,20.0,UTA,11,1,0.0,2017-18,0.0909090909090909,1610612762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2225,Tony Parker,36.0,SAS,388,37,0.27,2017-18,0.095360824742268,1610612759,8.0,16.0,0.5,0.0,12.0,0.0,2.0,8.0,0.25,8.0,28.0,0.286
203503,Tony Snell,26.0,MIL,425,268,0.403,2017-18,0.6305882352941177,1610612749,20.0,43.0,0.465,25.0,61.0,0.41,63.0,164.0,0.384,45.0,104.0,0.433
1628470,Torrey Craig,27.0,DEN,137,58,0.293,2017-18,0.4233576642335766,1610612743,5.0,11.0,0.455,3.0,11.0,0.273,9.0,33.0,0.273,8.0,22.0,0.364
